Disease ,Gender,Below Ten,Sym1,Sym2,Sym3,Sym4,Sym5,Sym6,Sym7,Sym8,Sym9,Sym10,Sym11,Sym12,Sym13,Sym14,Sym15
Hypoparathyroidism,Female,Below Five,Tingling sensation,Twitching facial muscles,Muscle pains,Tiredness,Dry and rough skin,Coarse hair that breaks easily and can fall out,Fingernails that break easily,,,,,,,,
Hiatal Hernia,Male,Below Five,Weight loss,Shortness of breath,Lack of appetite,Regurgitation,Coughing,Nasal discharge,Hypersalivation,,,,,,,,
Dysautonomia,Both,Below Five,Vomiting,Dilated pupils,Low or absent anal tone,Diarrhea,Straining,Difficulty urinating or defecating,Distended bladder,Decreased tear production,Protrusion of third eyelid,,,,,,
Nasal Dermatoses ,Both,common,Depigmentation,Hyperpigmentation,Erythema,Erosion or Ulceration vHemorrhage,Vesicles or Pustules,Crusts,Scarring,Alopecia,Nodules or plaques,,,,,,
Amitraz Toxicosis,Male,common,Depression,Weakness,Ataxia,Bradycardia,Vomiting,Hyperthermia,Hyperglycemia,Polyuria,Mydriasis,Gastrointestinal stasis,,,,,
Primary Ciliary Dyskinesia,Both,common,Sneezing,Nasal discharge,Coughing,Exercise intolerance,Dramatic initial response,Bilateral mucopurulent Nasal discharge,Productive Coughing,Tachypnea,dyspnea,Diffuse increase in lung sounds,Heart sounds can be inaudible,,,,
Malassezia Dermatitis ,Both,Below Five,Erythema,Alopecia,ventral neck,malOdor,Hyperpigmentation and Lichenification,Concurrent black waxy to seborrheic otitis,Frenzied facial Pruritus,glucocorticoid tachyphylaxis,Concurrent bacterial folliculitis,hypersensitivity,endocrine and seborrheic dermatitis,,,,
Syringomyelia and Chiari-Like Malformation,Both,common,Neck Pain,Headache,Blurry vision,Crying out while moving,Air scratching,Hearing loss,Head tilting,Walking in circles,Dizziness or fainting,Rapid involuntary movement,Eyes looking in two different directions,Instability or stumbling,Weakness,Absent reflexes,trembling
Maternal Behavior Problems ,Female,Below Ten,Deficient Maternal Behavior,Absent maternal behavior,Abnormal Maternal Behavior,Maternal Aggression,Excessive Maternal Behavior,,,,,,,,,,
Epulis,Both,common,Bleeding from mass,Difficulty chewing,Displaced teeth,Drooling,Loss of Appetite,Pink and raised growth,Reduced activity level,Swelling of jaw bones,Tooth loss,Unusually Bad breath,Weight loss,,,,
Canine Influenza ,Both,Below Five,Post-infection,Modest febrile response,Clear nasal,higher temperatures,Coughing,,,,,,,,,,
Heartworm Disease,Male,common,Persistent Coughing,Reluctance to exercise,Fatigue after moderate activity,Decreased appetite,Weight loss,Swollen belly,,,,,,,,,
Idioventricular Rhythm,Both,common,Heart failure,Some animals Asymptomatic,Lethargy,Exercise intolerance,Weakness,Syncope,,,,,,,,,
Taurine Deficiency,Both,common,Panting,Collapsing or fainting,Blood in the urine,Pain during urination,Abdominal pain,Moderate to severe Blindness,,,,,,,,,
Chylothorax ,Both,Below Five,Tachypnea,Coughing,Lethargy,Anorexia,Weight loss,Exercise intolerance,Vary with cause of effusion,Muffled heart and lung sounds ventrally,Increased bronchovesicular sounds,Pale mucous membranes,Arrhythmia,Heart murmur,,,
Diarrhea-Chronic,Both,common,Weight loss,Vomiting,Abnormally large volume of feces,Frequency of defecation increases,Gaseous sounds from the gut,Black and tarry stool,Very hearty appetite,Abnormally smaller volume of feces,Frequency of defecation increases,Bright and red blood,Straining to defecate and urgency to defecate,Pain while defecating,Gaseous sounds from the gut,,
Neonicotinoid Toxicosis ,Both,common,Imidacloprid,Alopecia,concentration is excessively high,Hypersalivation,decreased activity,Tremors,Mydriasis or miosis and incoordinated gait,hypothermia was observed at higher doses,,,,,,,
Canine Schistosomiasis,Both,common,Lethargy,weight loss,Vomiting,Diarrhea,Anorexia,Polyuria or Polydipsia,more rarely Melena and borborygmus,,,,,,,,
Cataracts ,Both,common,White eye,Vision loss,Cataracts that have a rapid,bilateral onset,Polyuria,,,,,,,,,,
Dermatoses-Sun Induced,Both,common,Dry skin,Fibrosis,Folliculitis,Lesions,Pain,Redness,Crusty,Scaling,Tumors,Wrinkles,,,,,
Pneumonia-Interstitial,Both,Below Five,Tachypnea,Coughing,respiratory difficulty,Exercise intolerance,Open mouth breathing,end inspiratory and early expiratory crackles,orthopnea,Cyanosis,hemoptysis,Vomiting,Oliguria,Diarrhea,Retinitis,Uveitis,difficult to breath
Cryptococcosis ,Both,common,Lethargy,White eye,Neurologic,Seizures,ataxia,paresis,periorbital swelling,Blindness,Skin Ulceration,lymphadenopathy,Vomiting,,,,
Diabetes Mellitus without Complication,Female,common,increased urination,Increased thirst,Weight loss,Hepatomegaly,Lethargy,Depression,Inappetance,Lack of appetite,Vomiting,,,,,,
Hypoparathyroidism,Female,common,Tingling sensation,Twitching facial muscles,Muscle pains,Tiredness,Dry and rough skin,Coarse hair that breaks easily and can fall out,Fingernails that break easily,,,,,,,,
Herpesvirus Infection,Both,common,Thick Nasal discharge,Upper respiratory infections,Loss of Appetite,Loss of body weight,Shallow breathing,Vomiting,Lethargy,Diarrhea,Pink eye,Lesions,Swelling,Brain inflammation,Dull or depressed behavior,Constant crying,Restlessness
Digoxin Toxicity,Both,common,Depression,Lack of appetite,Vomiting,Diarrhea,Lethargy,,,,,,,,,,
Rodenticide Toxicosis?Bromethalin,Both,common,Lethargy,decreased consciousness,Weakness,hind limb paralysis,Tremors,Seizures,Coma,,,,,,,,
Necrotizing Encephalitis ,Both,common,Progressive signs related to a forebrain lesion,Abnormal behavior,Seizures,circling,Blindness,Lesions,multifocal lesion,,,,,,,,
Lysosomal Storage Diseases ,Both,common,,Vary with severity of the enzyme deficiency,predominate,Affected animals are normal at birth,mucopolysaccharidoses,Neurologic,,,,,,,,,
Separation Distress Syndrome,Both,Below Ten,Urinating and Defecating,Barking and Howling,Chewing,Digging and Destruction,Escaping,Pacing,Coprophagia,Change in Schedule,,,,,,,
Cardiomyopathy-Boxer,Both,common,ventricular premature complexes,Syncope,Signs of left heart failure,Coughing,tachypnea,biventricular failure with VPCs,Fever,,,,,,,,
Brachial Plexus Avulsion ,Both,common,Horner,Syndrome,Paralysis of a limb,Difficulty controlling a limb,Limbs dragging,Not putting weight on a limb,Lack of pain,,,,,,,,
Retinal Hemorrhage,Both,Below Ten,Acute or progressive Vision loss,Symmetrical,Bleeding inside the eyes,Bleeding from the eyes,Dilated pupils,Enlarged eyes,Greenish,shiny reflection of the eyes,Red eyes,,,,,,
Cardiomyopathy-Boxer,Both,common,tachypnea,ventricular premature complexes,biventricular failure with VPCs,Fever,Syncope,Signs of left heart failure,Coughing,,,,,,,,
Canine Parvovirus Infection ,Both,common,Diarrhea,Anorexia,Vomiting,Weight loss,shock-like state,In breeding kennels,several littermate pups,minimal,Dehydration,abdominal discomfort,Often there is severe hemorrhagic diarrhean,Fluid-filled intestinal,Vomiting,fever,
Pneumonia- Bacterial,Male,common,Coughing,Labored breathing,Exercise intolerance,Weight loss,Lethargy,Nasal discharge,Fever,Difficult or rapid breathing,Abnormal breath sounds,crackles and wheezes,Weight loss,Nasal discharge,Lethargy,Dehydration,
Lower Urinary Tract Infection - Bacterial ,Female,common,Pollakiuria,Dysuria,Hematuria,Stranguria,urgent need to urinate,urinating in inappropriate locations,Anorexia,Bladder wall thickening or crepitus,Stimulation of micturition,regardless of bladder urine volume,Pain reactions,,,,
Insoluble Oxalate Plant Toxicosis,Both,Below Five,Difficulty breathing,Vomiting,Oral pain,Hoarse barking,Hypersalivation,Lack of appetite,,,,,,,,,
Actinomycosis,Male,Below Ten,Infections usually localized,may be disseminated,cervicofacial area commonly involved.,Cutaneous swellings or abscesses with draining tracts,Pain,fever,Weight loss,Exudative pleural or peritoneal effusions,Coughing,dyspnea,decreased ventral lung sounds,Retroperitonitis lumbar pain,rear limb paresis,redness,
Adenocarcinoma - Lung,Both,Below Five,Difficulty breathing,Rapid breathing,Extreme tiredness,Muscle pain and Weakness,Weakness,Loss of Appetite,Weight loss,Vomiting,Fever,Bloody,,,,,
Gastroenteritis-Hemorrhagic,Both,common,Vomiting,Sudden onset of diarrhoea,Lots of blood in dog stool,Lack of appetite,Lethargy,Abdominal pain,Dehydration,Fever,,,,,,,
Gastritis-Atrophic,Male,common,Stomach pain,Dehydration,Diarrhea,An increase in thirst,Appearing lethargic,Disinterest in food,Vomiting,Weakness,Losing weight,Lack of appetite,,,,,
Sinus Bradycardia,Female,common,Lethargy,Getting too exhausted during exercise,Slow breathing,Loss of muscle coordination,Seizures,Fainting,,,,,,,,,
Hyponatremia,Both,common,Vomiting,Seizures,Lowered muscle strength,Less alert,Lack of energy,Loss of Appetite,Disorientation,,,,,,,,
Glycogen-Type Vacuolar Hepatopathy,Both,Below Five,Abdominal enlargement,Excessive thirst,Excessive urination,Hair loss,Increased appetite,Panting,Thin skin,Urinary tract infections,,,,,,,
Ectopic Ureter,Female,common,urine leaking,Discolored fur around the vulva,Licking of the genital area,Irritation from urine,Recurrent urinary tract infections,,,,,,,,,,
Eclampsia,Both,common,Weakness,Difficulty walking,Poor mothering,Restlessness,Nervousness,Panting,Whining,Vomiting,Diarrhea,Ataxia,Stiff gait,Limb pain,Facial pruritis,Muscle Tremors,Tetany
Joint Luxations ,Both,Below Ten,Adjoining bone,Hip luxation is commonly cranio-dorsal,Shoulder luxation is commonly medial,Elbow luxation,Carpal and tarsal,hyperextension when stressed,Acute swelling,pain,non-use of the limb,Partial weight-bearing,,,,,
HemangiosarComa-Heart,Male,common,Fainting,Weakness,Lethargy,Lack of appetite,Vomiting,Coughing,Collapse,,,,,,,,
Vaginal Discharge ,Both,Below Five,Discharge from the vulva,Licking,Scooting,Postpartum,Recent estrus with pyometra,Hemorrhagic discharge,Vomiting,Vaginal discharge that may be serosanguinous,purulent,lochial,hemorrhagic,mucoid or urinous,,,
Histoplasmosis,Both,Below Fifteen,Diarrhea,Loss of Appetite,Weight loss,Fever,General tiredness,Blood in stool,Difficulty defecating,Swelling,Ulcerated throat,Moist sores,Eye infections,Joint pain,Not wanting to exercise,,
Pericarditis,Both,common,tamponade,Collapse,Weakness,Anorexia,high central venous pressure,noticeable weakening,muffled or distant heart sounds,Ascites prominent among them,chronically elevated central venous pressures,,,,,,
Brachial Plexus Avulsion ,Both,common,Horner,Syndrome,Paralysis of a limb,Difficulty controlling a limb,Limbs dragging,Not putting weight on a limb,Lack of pain,,,,,,,,
ChondrosarComa - Nasal and Paranasal Sinus ,Both,Below Ten,Bilateral epistaxis,Sneezing,stertorous breathing,Facial deformity,Decreased appetite,Seizures,behavior changes,,,,,,,,
Hypomyelination,Both,common,Inability to walk or stand,Incoordination,Shaking,Tremors that worsen with activity,Difficulty running or jumping,Lameness,Incontinence,Lack of coordination,Muscle wasting,Odd gait,Partial paralysis,Sores on top of the feet,,,
Urolithiasis -  Struvite ,Female,common,Some dogs are Asymptomatic,number of uroliths,Pollakiuria,Dysuria and Hematuria,sometimes small or smooth uroliths are voided,Pollakiuria,sometimes small or smooth uroliths are voided,Nephroliths,Obstruction to urine outflow,Uroliths,Obstruction of the urethra,Obstruction,ascending urinary tract infection,Not eating,
ChondrosarComa - Oral ,Both,common,Visible mass involving the mandible,Halitosis,dysphagia,Hypersalivation,Bloody,Weight loss,,,,,,,,,
Insoluble Oxalate Plant Toxicosis,Both,Below Ten,Hypersalivation,Oral pain,Hoarse barking,Vomiting,Lack of appetite,Difficulty breathing,,,,,,,,,
Interstitial Cell Tumor Testicle,Both,common,Blood in the peritoneal cavity,Blood in the urine,Enlarged scrotum,Infertility,Spermatic cord torsion,Swelling of either or both testicles,Unexplained growth or tumor on testicles,,,,,,,,
Rhinitis and Sinusitis,Both,common,Sneezing,Bad breath,Rubbing or pawing at the face,Facial pain or swelling,Lack of scent ability,Lack of appetite,Weight loss,Restlessness,Bilateral Nasal discharge,Unilateral,Open mouth breathing,Labored breathing,Sneezing,Coughing,Gagging
Atrioventricular Block - Complete ,Female,Below Ten,Coughing,Loss of Appetite,Weight loss,Acting weak or sleepy,Dizziness,Pale or blue tint to gums and tongue from low oxygen levels,Breathing troubles (too fast or too slow),Inability to exercise,Very slow heart rate,Fainting,Swelling,,,,
Hepatitis-Chronic,Both,common,Lethargy,Weight loss,Vomiting,Lack of appetite,Jaundice,,,,,,,,,,
Uveal Melanoma ,Both,common,Pigmented scleral or corneal mass,Pigmented mass visible,Irregular pupil,Uveitis,GlauComa,Hyphema,No Vision loss unless mass,,,,,,,,
Baclofen Toxicosis ,Both,Below Fifteen,Vomiting,Ataxia,Disorientation,Respiratory failure,Seizures,Drooling,Weakness,Hypothermia,Panting,Edema (pulmonary),Tremors,Dilated pupils,Slow heartbeat,,
Blind Quiet Eye ,Both,common,Bumping into things,Unwillingness,Unresponsive to movements,around the house,Bumping into objects,Clumsy behavior,Reluctance to move,Impaired vision in dim light,,,,,,,
Anemia - Iron-Deficiency,Both,Below Five,Weakness,Anorexia,Weakness,Lethargy,Depression,Rapid breathing,Increased susceptibility to disease,Dark-colored tarry stools,,,,,,,
Exocrine Pancreatic Insufficiency,Both,Below Ten,stomach problems,Weight loss,Diarrhea,Weight loss,Lethargy,Loud rumbling sounds from the stomach,Frequent bowel movements,Frequent gas,,,,,,,
Canine Distemper ,Both,common,Lethargy,Anorexia,Coughing,Vomiting,Fever,Clear Nasal discharge,Purulent Eye discharge,Diarrhea,Inflammation of the brain and spinal cord,Pustular dermatitis,,,,,
Arthritis - Osteoarthritis ,Both,common,Stiffness,Lameness,difficulty getting up,Lethargy,Reluctance to run or jump or play,Weight gain,Irritability or changes in behavior,Pain when petted or touched,Difficulty posturing to urinate,Loss of muscle mass,,,,,
Supraventricular Tachycardia,Both,Below Ten,Weakness,Coughing,Lethargy,Fainting,Panting,Collapse,,,,,,,,,
Carbon Monoxide Toxicosis ,Both,Below Ten,Drowsiness,Weakness,Red lips and ears and gums,Incoordination,Difficulty breathing,Exercise intolerance,Nausea,Vomiting,Collapse,,,,,,
Endocarditis-Infective,Male,common,Difficulty breathing,Exercise intolerance,Lethargy,Weight loss,High systolic blood pressure,General malaise,Fever,Lameness,Painful or Swollen joints,Urinary or vaginal infection,Blood or pus in the urine,Vomiting,Seizures,Behavioral changes,
Chagas Disease,Male,Below Ten,Lethargy,Depression,Anorexia,Diarrhea,Weakness,Exercise intolerance,Mild to severe CNS dysfunction,Ataxia,Seizures,,,,,,
Rectoanal Polyps,Both,common,The presence of bright red blood in the feces,Straining when defecating,Itchy anus,Scouting on the floor,Feces may have mucus,Dog whimpers,Dyschezia,,,,,,,,
Myoclonus ,Both,common,bout of gastrointestinal,Coughing,persists at rest and even during sleep or light anesthesia,consistent frequency in a given patient,distemper diagnosis,Chronic,Familial reflex myoclonus observed,limbs and neck and head,patient unable to rise without assistance,With spongy degeneration,,,,,
Ventricular Tachycardia ,Both,common,Syncope,Weakness,Exercise intolerance,Sudden death,May be Asymptomatic,arrhythmia is paroxysmal,Tachycardia,Femoral pulses,arrhythmia,,,,,,
Battery Toxicosis ,Both,Below Ten,Abdominal pain,Black tarry feces,Difficulty swallowing,Drooling,Fever,Increase in white blood cells,Lack of appetite,Lethargy,Mouth pain,Ulcers in the mouth,Ulcers on tongue,Vomiting,Oral Ulcerations,Bad breath,
Synovial SarComa,Both,common,Difficulty breathing,Limping,Fever,Loss of Appetite,Losing weight,Swelling,Pain,Ulcerated sore in affected area,,,,,,,
Cryptorchidism ,Both,common,Bilaterally cryptorchid animals are infertile,Unilaterally cryptorchid,Rarely associated with pain or other signs of disease,Abdominal pain,spermatic cord,Feminizing paraneoplastic syndrome,gyneComastia,Alopecia,hyperpigmentation of inguinal skin,pendulous preputial sheath,prostatic squamous metaplasia,,,,
Myopathy - Noninflammatory - Hereditary Scotty Cramp ,Both,common,Normal at rest and on initial exercise,abduction of the thoracic limbs,arching of the thoracolumbar vertebral column,stiffening or overflexion of the pelvic limbs,pelvic limbs flexed tightly against the body,Facial muscles may be contracted,No loss of consciousness,Severity varies,,,,,,,
Supraventricular Tachycardia,Both,Below Five,Coughing,Weakness,Panting,Fainting,Collapse,Lethargy,,,,,,,,,
Shoulder and Joint Ligament and Tendon Conditions,Both,common,difficulty getting up,difficulty walking without a limp,avoid walking altogether,swelling,Depression,Lethargy,,,,,,,,,
Sinus Arrhythmia,Both,common,Fast heartbeat,Slow heartbeat,Fainting,Breathing trouble,Coughing,Fatigue,Dizziness,Weakness,,,,,,,
